Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,LC_01_H2O,LC_02_H2O,Bog_01_H2O,Bog_02_H2O,Bog_03_H2O,Bog_04_H2O,Bog_05_H2O,Bog_06_H2O,Bog_07_H2O,Bog_08_H2O,Bog_09_H2O,Bog_10_H2O,Bog_11_H2O,Bog_12_H2O,Bog_13_H2O,Bog_14_H2O,Bog_15_H2O,Bog_16_H2O,Bog_18_H2O,Bog_19_H2O,Bog_21_H2O,FB_01_H2O,FB_02_H2O,FB_03_H2O,FB_04_H2O
109.266379,0,0,0,0,0,0,0,0,,None,110.27365546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049909.1,0,0,0,0,0,0,0,0,0,0
109.282683,0,0,0,0,0,0,0,0,,None,110.28995946688,0,0,0,0,0,0,0,0,0,1043708.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.290604,0,0,0,0,0,0,0,0,,None,110.29788046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040699.1,0
109.301433,0,0,0,0,0,0,0,0,,None,110.30870946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039131.4,0,0,0,0
109.356413,0,0,0,0,0,0,0,0,,None,110.36368946688,0,0,0,0,0,0,0,0,0,0,0,0,0,1079162,0,0,0,0,0,0,0,0,0,0,0,0,0
109.366074,0,0,0,0,0,0,0,0,,None,110.37335046688,0,0,1101869.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.415798,0,0,0,0,0,0,0,0,,None,110.42307446688,0,0,0,0,0,0,0,1085894.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.430719,0,0,0,0,0,0,0,0,,None,110.43799546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127991.3,0
109.44759,0,0,0,0,0,0,0,0,,None,110.45486646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062322.3,0,0
109.453057,0,0,0,0,0,0,0,0,,None,110.46033346688,0,0,0,0,1047277.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.45582,0,0,0,0,0,0,0,0,,None,110.46309646688,0,0,0,0,0,0,1061719.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.512451,0,0,0,0,0,0,0,0,,None,110.51972746688,0,0,0,0,1205136.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.559619,0,0,0,0,0,0,0,0,,None,110.56689546688,0,0,0,0,0,1096483.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.607975,0,0,0,0,0,0,0,0,,None,110.61525146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098425.3,0,0,0,0,0,0,0,0,0,0,0,0
109.65616,0,0,0,0,0,0,0,0,,None,110.66343646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025678.6,0,0,0,0,0,0,0,0,0,0,0,0
109.767813,0,0,0,0,0,0,0,0,,None,110.77508946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093922,0,0,0,0,0,0,0,0,0,0,0
109.781937,0,0,0,0,0,0,0,0,,None,110.78921346688,0,0,0,0,0,0,0,0,1122047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.783654,0,0,0,0,0,0,0,0,,None,110.79093046688,0,0,0,0,0,1043051.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.791296,0,0,0,0,0,0,0,0,,None,110.79857246688,0,0,0,0,0,0,1063685.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.799154,0,0,0,0,0,0,0,0,,None,110.80643046688,0,0,0,0,0,0,1095353.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.805591,0,0,0,0,0,0,0,0,,None,110.81286746688,0,0,0,0,1060584.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.810386,0,0,0,0,0,0,0,0,,None,110.81766246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168190.3,0
109.812191,0,0,0,0,0,0,0,0,,None,110.81946746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026835.5,0,0,0,0,0,0,0,0,0,0,0
109.839149,0,0,0,0,0,0,0,0,,None,110.84642546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188798.3,0,0
109.869532,0,0,0,0,0,0,0,0,,None,110.87680846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073259.6,0,0,0
109.916472,0,0,0,0,0,0,0,0,,None,110.92374846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051869.1,0,0,0
109.916916,0,0,0,0,0,0,0,0,,None,110.92419246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102402.4,0,0,0,0,0,0,0
109.945947,0,0,0,0,0,0,0,0,,None,110.95322346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173866.9,0,0,0,0,0,0
109.948589,0,0,0,0,0,0,0,0,,None,110.95586546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079154,0,0,0,0,0
109.969293,0,0,0,0,0,0,0,0,,None,110.97656946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094162.3,0,0,0
109.978907,0,0,0,0,0,0,0,0,,None,110.98618346688,0,0,0,0,1027699.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.010399,0,0,0,0,0,0,0,0,,None,111.01767546688,0,0,0,0,0,0,0,0,0,0,1102066.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.016285,0,0,0,0,0,0,0,0,,None,111.02356146688,0,0,0,0,0,0,0,0,0,0,0,0,0,1079482.6,0,0,0,0,0,0,0,0,0,0,0,0,0
110.027685,0,0,0,0,0,0,0,0,,None,111.03496146688,0,0,0,0,0,0,0,1115795.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.033815,0,0,0,0,0,0,0,0,,None,111.04109146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139017.8,0,0,0,0,0,0,0,0,0,0,0,0
110.069728,0,0,0,0,0,0,0,0,,None,111.07700446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085582.4,0,0,0,0,0,0,0
110.070084,0,0,0,0,0,0,0,0,,None,111.07736046688,0,0,0,0,0,1138787.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.079406,0,0,0,0,0,0,0,0,,None,111.08668246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267299.8,0,0,0,0,0,0
110.085259,0,0,0,0,0,0,0,0,,None,111.09253546688,0,0,0,0,0,0,1085310.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.097501,0,0,0,0,0,0,0,0,,None,111.10477746688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046492.8,0,0,0,0,0,0
110.110589,0,0,0,0,0,0,0,0,,None,111.11786546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074960,0,0,0,0,0,0
110.113394,0,0,0,0,0,0,0,0,,None,111.12067046688,0,0,0,1221414.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.119966,0,0,0,0,0,0,0,0,,None,111.12724246688,0,0,0,0,0,0,0,1027690.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.129937,0,0,0,0,0,0,0,0,,None,111.13721346688,0,0,0,0,0,0,0,0,1129413.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.150737,0,0,0,0,0,0,0,0,,None,111.15801346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048997.8,0,0,0,0
110.159391,0,0,0,0,0,0,0,0,,None,111.16666746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052959,0,0,0,0,0,0,0,0
110.166166,0,0,0,0,0,0,0,0,,None,111.17344246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102846.8,0,0,0,0,0,0,0,0
110.194011,0,0,0,0,0,0,0,0,,None,111.20128746688,0,0,1030716.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.220608,0,0,0,0,0,0,0,0,,None,111.22788446688,0,0,0,0,0,0,0,0,0,1031731.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.239321,0,0,0,0,0,0,0,0,,None,111.24659746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046243.4,0,0,0,0,0,0,0,0,0
110.246052,0,0,0,0,0,0,0,0,,None,111.25332846688,0,0,0,1090163.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.253389,0,0,0,0,0,0,0,0,,None,111.26066546688,0,0,0,0,1035989.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.253881,0,0,0,0,0,0,0,0,,None,111.26115746688,0,0,0,0,0,0,0,0,0,0,1037154.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.26154,0,0,0,0,0,0,0,0,,None,111.26881646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038033.8,0,0,0,0,0,0,0,0
110.263305,0,0,0,0,0,0,0,0,,None,111.27058146688,0,0,0,0,1567212.9,0,0,0,0,0,0,0,0,1555897.9,1930345.4,0,2253330.8,0,0,0,0,1351881.5,0,0,0,0,0
110.284777,0,0,0,0,0,0,0,0,,None,111.29205346688,0,0,1045617.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.315994,0,0,0,0,0,0,0,0,,None,111.32327046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093209.9,0,0,0,0,0,0,0
110.332562,0,0,0,0,0,0,0,0,,None,111.33983846688,0,0,0,0,0,0,1069410.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.369814,0,0,0,0,0,0,0,0,,None,111.37709046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052982.6
110.377322,0,0,0,0,0,0,0,0,,None,111.38459846688,0,0,0,0,0,1031859.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.382613,0,0,0,0,0,0,0,0,,None,111.38988946688,0,0,0,0,0,0,1025907.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.398228,0,0,0,0,0,0,0,0,,None,111.40550446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062175.6,0,0,0,0,0,0,0,0,0,0
110.404016,0,0,0,0,0,0,0,0,,None,111.41129246688,0,0,0,0,0,1138105.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.406297,0,0,0,0,0,0,0,0,,None,111.41357346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099764.3,0,0,0,0,0
110.426388,0,0,0,0,0,0,0,0,,None,111.43366446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061763.6
110.429289,0,0,0,0,0,0,0,0,,None,111.43656546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040936.6,0,0,0,0,0,0,0,0,0,0,0,0
110.4313,0,0,0,0,0,0,0,0,,None,111.43857646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122561.5,0,0,0,0,0,0,0,0,0
110.447794,0,0,0,0,0,0,0,0,,None,111.45507046688,0,0,1061381.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.5122,0,0,0,0,0,0,0,0,,None,111.51947646688,0,0,0,0,0,0,0,0,0,1047775.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.526227,0,0,0,0,0,0,0,0,,None,111.53350346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027996.4,0,0,0,0,0,0,0,0,0,0,0
110.53283,0,0,0,0,0,0,0,0,,None,111.54010646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088488.1,0,0,0,0
110.538302,0,0,0,0,0,0,0,0,,None,111.54557846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104888.5,0,0,0
110.567739,0,0,0,0,0,0,0,0,,None,111.57501546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026846.1,0,0,0,0,0,0,0,0
110.591507,0,0,0,0,0,0,0,0,,None,111.59878346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148477.6,0,0,0,0,0,0,0,0,0,0
110.602722,0,0,0,0,0,0,0,0,,None,111.60999846688,0,0,0,0,0,0,0,0,0,0,1072507.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.611022,0,0,0,0,0,0,0,0,,None,111.61829846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118236,0,0,0,0,0,0
110.616685,0,0,0,0,0,0,0,0,,None,111.62396146688,0,0,0,0,0,0,0,0,0,1097684.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.619812,0,0,0,0,0,0,0,0,,None,111.62708846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059117.8,0,0,0,0
110.624684,0,0,0,0,0,0,0,0,,None,111.63196046688,0,0,0,0,0,0,0,0,0,0,0,0,1051833.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.625101,0,0,0,0,0,0,0,0,,None,111.63237746688,0,0,0,0,0,0,1048861.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.633724,0,0,0,0,0,0,0,0,,None,111.64100046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028111.8,0,0
110.650366,0,0,0,0,0,0,0,0,,None,111.65764246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090370,0
110.655382,0,0,0,0,0,0,0,0,,None,111.66265846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046525.6,0,0,0,0,0,0,0,0,0,0,0
110.672642,0,0,0,0,0,0,0,0,,None,111.67991846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106203.1,0,0,0,0
110.701103,0,0,0,0,0,0,0,0,,None,111.70837946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136075.5,0,0,0,0,0
110.706634,0,0,0,0,0,0,0,0,,None,111.71391046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055348.9
110.736222,0,0,0,0,0,0,0,0,,None,111.74349846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047381.4,0,0,0,0,0,0,0,0,0,0,0
110.748362,0,0,0,0,0,0,0,0,,None,111.75563846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057685.1,0
110.748802,0,0,0,0,0,0,0,0,,None,111.75607846688,0,0,0,0,0,0,0,1033693.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.756109,0,0,0,0,0,0,0,0,,None,111.76338546688,0,0,0,0,1029256.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.770105,0,0,0,0,0,0,0,0,,None,111.77738146688,0,0,0,0,0,0,0,0,0,1029260.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.773388,0,0,0,0,0,0,0,0,,None,111.78066446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040218.9,0,0,0,0,0,0,0,0,0,0,0,0
110.774857,0,0,0,0,0,0,0,0,,None,111.78213346688,0,0,0,0,0,0,0,0,0,1058629.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.80766,0,0,0,0,0,0,0,0,,None,111.81493646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082514.8,0,0,0,0,0,0,0,0,0,0
110.827158,0,0,0,0,0,0,0,0,,None,111.83443446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138681.3,0,0,0,0,0
110.827768,0,0,0,0,0,0,0,0,,None,111.83504446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118677.1,0,0,0,0,0,0
110.858058,0,0,0,0,0,0,0,0,,None,111.86533446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099121.1,0,0,0,0,0,0,0
110.859131,0,0,0,0,0,0,0,0,,None,111.86640746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075044.3,0,0,0,0,0,0,0,0,0,0
110.86157,0,0,0,0,0,0,0,0,,None,111.86884646688,0,0,0,0,0,0,0,0,1033711.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.866769,0,0,0,0,0,0,0,0,,None,111.87404546688,0,0,0,0,1089999.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.870852,0,0,0,0,0,0,0,0,,None,111.87812846688,0,0,0,0,0,1051674.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.896681,0,0,0,0,0,0,0,0,,None,111.90395746688,0,0,0,0,0,0,0,0,0,0,0,1049996.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.914238,0,0,0,0,0,0,0,0,,None,111.92151446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030533.6,0,0,0
110.937459,0,0,0,0,0,0,0,0,,None,111.94473546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071380.4,0,0,0,0,0,0,0,0,0
110.946915,0,0,0,0,0,0,0,0,,None,111.95419146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086215.9,0,0
111.008618,0,0,0,0,0,0,0,0,,None,112.01589446688,0,0,0,0,0,1122755.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.008763,5,4,3,0,0,0,0,0,CHO,Lignin,112.01603946688,0.0404211755550262,1,0,0,0,1431147.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.017731,0,0,0,0,0,0,0,0,,None,112.02500746688,0,0,0,0,0,0,0,0,0,0,0,0,0,1083474.6,0,0,0,0,0,0,0,0,0,0,0,0,0
111.03273,0,0,0,0,0,0,0,0,,None,112.04000646688,0,0,0,0,0,0,0,0,0,0,1098403.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.044564,0,0,0,0,0,0,0,0,,None,112.05184046688,0,0,0,0,0,0,0,0,0,0,0,0,0,1047339.3,0,0,0,0,0,0,0,0,0,0,0,0,0
111.049454,0,0,0,0,0,0,0,0,,None,112.05673046688,0,0,0,0,0,0,0,0,1089943.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.097668,0,0,0,0,0,0,0,0,,None,112.10494446688,0,0,0,0,0,0,0,0,0,0,0,1045678.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.098878,0,0,0,0,0,0,0,0,,None,112.10615446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088383.9,0,0,0,0,0,0
111.140736,0,0,0,0,0,0,0,0,,None,112.14801246688,0,0,0,0,0,0,0,0,0,0,1099290.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.160929,0,0,0,0,0,0,0,0,,None,112.16820546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067996.9,0,0,0,0,0,0,0
111.178683,0,0,0,0,0,0,0,0,,None,112.18595946688,0,0,0,0,0,0,0,0,0,0,0,0,0,1102897,0,0,0,0,0,0,0,0,0,0,0,0,0
111.186889,0,0,0,0,0,0,0,0,,None,112.19416546688,0,0,0,0,0,0,0,0,0,0,0,0,1155010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.187295,0,0,0,0,0,0,0,0,,None,112.19457146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104283.6,0
111.197552,0,0,0,0,0,0,0,0,,None,112.20482846688,0,0,0,0,0,0,0,1136334.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.213552,0,0,0,0,0,0,0,0,,None,112.22082846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102169.1,0,0,0,0,0,0,0,0,0,0,0,0
111.219574,0,0,0,0,0,0,0,0,,None,112.22685046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065216.1,0
111.248257,0,0,0,0,0,0,0,0,,None,112.25553346688,0,0,0,0,0,0,1025038.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.261838,0,0,0,0,0,0,0,0,,None,112.26911446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117530.8,0,0,0,0,0,0,0,0,0,0,0,0
111.291361,0,0,0,0,0,0,0,0,,None,112.29863746688,0,0,0,0,0,0,0,0,0,0,0,0,1056437.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.294725,0,0,0,0,0,0,0,0,,None,112.30200146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102438.8,0,0,0,0,0,0,0,0
111.307614,0,0,0,0,0,0,0,0,,None,112.31489046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065205.9,0,0,0,0,0,0
111.327117,0,0,0,0,0,0,0,0,,None,112.33439346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218294,0,0,0,0,0,0,0,0,0
111.328781,0,0,0,0,0,0,0,0,,None,112.33605746688,0,0,0,0,0,0,0,0,0,0,0,1118360.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.338502,0,0,0,0,0,0,0,0,,None,112.34577846688,0,0,0,0,0,0,0,0,0,0,0,1043019.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.345859,0,0,0,0,0,0,0,0,,None,112.35313546688,0,0,0,0,0,0,0,0,0,0,0,0,1106078.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.358658,0,0,0,0,0,0,0,0,,None,112.36593446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053052.6,0,0,0,0,0,0,0,0,0
111.375377,0,0,0,0,0,0,0,0,,None,112.38265346688,0,0,0,0,1074823.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.385055,0,0,0,0,0,0,0,0,,None,112.39233146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040986.9,0,0,0,0,0,0,0,0,0,0
111.393387,0,0,0,0,0,0,0,0,,None,112.40066346688,0,0,0,0,0,0,0,0,0,0,0,1206709.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.424788,0,0,0,0,0,0,0,0,,None,112.43206446688,0,0,0,0,0,1044343.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.427483,0,0,0,0,0,0,0,0,,None,112.43475946688,0,0,0,0,0,0,0,0,0,0,0,1133399.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.443779,0,0,0,0,0,0,0,0,,None,112.45105546688,0,0,0,0,0,1183010.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.491604,0,0,0,0,0,0,0,0,,None,112.49888046688,0,0,0,0,0,0,1076535.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.504214,0,0,0,0,0,0,0,0,,None,112.51149046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065464.9,0,0,0,0,0,0
111.563354,0,0,0,0,0,0,0,0,,None,112.57063046688,0,0,1131556.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.569253,0,0,0,0,0,0,0,0,,None,112.57652946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026446.7,0,0,0
111.570051,0,0,0,0,0,0,0,0,,None,112.57732746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158554.6,0,0,0,0,0
111.581297,0,0,0,0,0,0,0,0,,None,112.58857346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125233.4,0
111.586757,0,0,0,0,0,0,0,0,,None,112.59403346688,0,0,0,1086867.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.588,0,0,0,0,0,0,0,0,,None,112.59527646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078397.9,0,0,0
111.590738,0,0,0,0,0,0,0,0,,None,112.59801446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055565.8,0,0,0
111.598795,0,0,0,0,0,0,0,0,,None,112.60607146688,0,0,0,0,0,0,0,0,0,0,0,1115028.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.600962,0,0,0,0,0,0,0,0,,None,112.60823846688,0,0,0,0,0,1063951.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.602635,0,0,0,0,0,0,0,0,,None,112.60991146688,0,0,1074614.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.606531,0,0,0,0,0,0,0,0,,None,112.61380746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077465,0,0,0,0,0,0,0
111.614911,0,0,0,0,0,0,0,0,,None,112.62218746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187283.9,0
111.623198,0,0,0,0,0,0,0,0,,None,112.63047446688,0,0,0,0,0,0,0,0,0,1313968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.626097,0,0,0,0,0,0,0,0,,None,112.63337346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157975.9
