Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,HE_08_H2O,HE_09_H2O,HE_10_H2O,HE_11_H2O,HE_12_H2O,HE_13_H2O,HE_14_H2O,HE_15_H2O,HE_01_H2O,HE_02_H2O,HE_03_H2O,HE_04_H2O,HE_05_H2O,HE_06_H2O,HE_07_H2O
111.540028,0,0,0,0,0,0,0,0,,None,112.54730446688,0,0,0,0,0,0,0,0,0,0,0,1091835.6,0,0,0,0,0
111.544936,0,0,0,0,0,0,0,0,,None,112.55221246688,0,0,0,0,0,0,1140368.6,0,0,0,0,0,0,0,0,0,0
111.547563,0,0,0,0,0,0,0,0,,None,112.55483946688,0,0,0,0,0,0,0,0,1065265.9,0,0,0,0,0,0,0,0
111.547741,0,0,0,0,0,0,0,0,,None,112.55501746688,0,0,0,0,0,0,0,0,0,0,0,1190215.3,0,0,0,0,0
111.552659,0,0,0,0,0,0,0,0,,None,112.55993546688,0,0,0,0,0,0,0,0,0,0,0,1155071,0,0,0,0,0
111.553047,0,0,0,0,0,0,0,0,,None,112.56032346688,0,0,0,0,0,0,0,0,0,0,0,1183859,0,0,0,0,0
111.555718,0,0,0,0,0,0,0,0,,None,112.56299446688,0,0,1056204.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.559913,0,0,0,0,0,0,0,0,,None,112.56718946688,0,0,0,0,0,0,0,0,1057753.4,0,0,0,0,0,0,0,0
111.564681,0,0,0,0,0,0,0,0,,None,112.57195746688,0,0,0,0,0,0,0,0,1113997.1,0,0,0,0,0,0,0,0
111.565388,0,0,0,0,0,0,0,0,,None,112.57266446688,0,0,0,0,0,0,0,1191839.9,0,0,0,0,0,0,0,0,0
111.567412,0,0,0,0,0,0,0,0,,None,112.57468846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046395.9,0,0
111.569737,0,0,0,0,0,0,0,0,,None,112.57701346688,0,0,1109406.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.57006,0,0,0,0,0,0,0,0,,None,112.57733646688,0,0,0,0,0,0,0,0,1047704.9,0,0,0,0,0,0,0,0
111.572926,0,0,0,0,0,0,0,0,,None,112.58020246688,0,0,0,0,0,0,0,0,0,0,0,1082962,0,0,0,0,0
111.574087,0,0,0,0,0,0,0,0,,None,112.58136346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051711.6,0,0
111.576098,0,0,0,0,0,0,0,0,,None,112.58337446688,0,0,1122494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.576362,0,0,0,0,0,0,0,0,,None,112.58363846688,0,0,0,0,0,0,0,0,0,0,0,1369713.9,0,0,0,0,0
111.577244,0,0,0,0,0,0,0,0,,None,112.58452046688,0,0,0,0,0,0,0,0,0,0,0,1038435.9,0,0,0,0,0
111.577439,0,0,0,0,0,0,0,0,,None,112.58471546688,0,0,0,0,0,0,0,0,0,0,1091416.9,0,0,0,0,0,0
111.578786,0,0,0,0,0,0,0,0,,None,112.58606246688,0,0,0,0,0,0,0,0,0,1194571.5,0,0,0,0,0,0,0
111.579149,0,0,0,0,0,0,0,0,,None,112.58642546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158792.6,0
111.579958,0,0,0,0,0,0,0,0,,None,112.58723446688,0,0,0,0,0,0,1215667.1,0,0,0,0,0,0,0,0,0,0
111.580115,0,0,0,0,0,0,0,0,,None,112.58739146688,0,0,0,1214784.6,0,0,0,0,0,0,0,0,0,0,0,0,0
111.58211,0,0,0,0,0,0,0,0,,None,112.58938646688,0,0,0,0,0,0,0,0,0,0,1114364.8,0,0,0,0,0,0
111.584932,0,0,0,0,0,0,0,0,,None,112.59220846688,0,0,0,1214984.4,0,0,0,0,0,0,0,0,0,0,0,0,0
111.585262,0,0,0,0,0,0,0,0,,None,112.59253846688,0,0,0,0,0,0,0,0,0,0,0,1087953.5,0,0,0,0,0
111.5872125,0,0,0,0,0,0,0,0,,None,112.59448896688,0,0,0,0,0,0,1096430.8,0,1116336.1,0,0,0,0,0,0,0,0
111.589113,0,0,0,0,0,0,0,0,,None,112.59638946688,0,0,0,1137928.3,0,0,0,0,0,0,0,0,0,0,0,0,0
111.590619,0,0,0,0,0,0,0,0,,None,112.59789546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047886.9,0,0
111.590953,0,0,0,0,0,0,0,0,,None,112.59822946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243251.3
111.591449,0,0,0,0,0,0,0,0,,None,112.59872546688,0,0,0,0,0,0,0,0,1032811.9,0,0,0,0,0,0,0,0
111.592132,0,0,0,0,0,0,0,0,,None,112.59940846688,0,0,0,0,0,0,0,0,0,0,0,0,1027716.7,0,0,0,0
111.5942,0,0,0,0,0,0,0,0,,None,112.60147646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041867.2
111.595655,0,0,0,0,0,0,0,0,,None,112.60293146688,0,0,0,1092860,0,0,0,0,0,0,0,0,0,0,0,0,0
111.595823,0,0,0,0,0,0,0,0,,None,112.60309946688,0,0,1052625.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.598294,0,0,0,0,0,0,0,0,,None,112.60557046688,0,0,0,0,0,0,1055286.3,0,0,0,0,0,0,0,0,0,0
111.599946,0,0,0,0,0,0,0,0,,None,112.60722246688,0,0,0,1223779.8,0,0,0,0,0,0,0,0,0,0,0,0,0
111.600395,0,0,0,0,0,0,0,0,,None,112.60767146688,0,0,0,0,0,0,0,0,0,0,0,1069912.8,0,0,0,0,0
111.600766,0,0,0,0,0,0,0,0,,None,112.60804246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084046.5,0,0
111.601752,0,0,0,0,0,0,0,0,,None,112.60902846688,0,0,0,0,0,0,0,0,1057703.5,0,0,0,0,0,0,0,0
111.602846,0,0,0,0,0,0,0,0,,None,112.61012246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282522.4,0,0
111.604126,0,0,0,0,0,0,0,0,,None,112.61140246688,0,0,0,0,0,0,0,0,0,0,0,1234980.6,0,0,0,0,0
111.605725,0,0,0,0,0,0,0,0,,None,112.61300146688,0,0,0,0,0,0,0,0,0,0,0,1068708.5,0,0,0,0,0
111.606126,0,0,0,0,0,0,0,0,,None,112.61340246688,0,0,0,1077331.5,0,0,0,0,0,0,0,0,0,0,0,0,0
111.607221,0,0,0,0,0,0,0,0,,None,112.61449746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119922.6
111.61028,0,0,0,0,0,0,0,0,,None,112.61755646688,0,0,0,0,0,0,1039733.8,0,0,0,0,0,0,0,0,0,0
111.610956,0,0,0,0,0,0,0,0,,None,112.61823246688,0,0,0,0,0,0,0,0,0,0,0,1314792.3,0,0,0,0,0
111.611511,0,0,0,0,0,0,0,0,,None,112.61878746688,0,0,0,0,0,0,0,0,0,0,1159435.5,0,0,0,0,0,0
111.612122,0,0,0,0,0,0,0,0,,None,112.61939846688,0,0,1150064.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.613254,0,0,0,0,0,0,0,0,,None,112.62053046688,0,0,0,0,0,0,0,0,0,0,0,1080008.3,0,0,0,0,0
111.614831,0,0,0,0,0,0,0,0,,None,112.62210746688,0,0,0,0,0,1174560.9,0,0,0,0,0,0,0,0,0,0,0
111.615915,0,0,0,0,0,0,0,0,,None,112.62319146688,0,0,0,1037283.1,0,0,0,0,0,0,0,0,0,0,0,0,0
111.616521,0,0,0,0,0,0,0,0,,None,112.62379746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137366.9,0
111.621116,0,0,0,0,0,0,0,0,,None,112.62839246688,0,0,0,0,0,0,1061241.4,0,0,0,0,0,0,0,0,0,0
111.624666,0,0,0,0,0,0,0,0,,None,112.63194246688,0,0,0,0,0,0,0,0,0,0,0,0,0,1145602.3,0,0,0
111.62499,0,0,0,0,0,0,0,0,,None,112.63226646688,0,0,0,0,0,0,0,0,0,0,0,1079839.6,0,0,0,0,0
111.628107,0,0,0,0,0,0,0,0,,None,112.63538346688,0,0,0,0,0,0,0,0,0,0,1094314.8,0,0,0,0,0,0
111.62846,0,0,0,0,0,0,0,0,,None,112.63573646688,0,0,0,0,0,0,0,0,0,0,1199186.8,0,0,0,0,0,0
111.6306705,0,0,0,0,0,0,0,0,,None,112.63794696688,0,0,0,1219818.5,0,0,0,0,0,0,0,0,0,0,0,1210294.3,0
111.632386,0,0,0,0,0,0,0,0,,None,112.63966246688,0,0,1103825.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.635147,0,0,0,0,0,0,0,0,,None,112.64242346688,0,0,0,0,0,0,1068246.8,0,0,0,0,0,0,0,0,0,0
111.635701,0,0,0,0,0,0,0,0,,None,112.64297746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082217,0,0
111.639685,0,0,0,0,0,0,0,0,,None,112.64696146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117544.8,0,0
111.640159,0,0,0,0,0,0,0,0,,None,112.64743546688,0,0,0,0,0,1135935.8,0,0,0,0,0,0,0,0,0,0,0
111.642919,0,0,0,0,0,0,0,0,,None,112.65019546688,0,0,0,0,0,0,0,0,1033621.6,0,0,0,0,0,0,0,0
111.64311,0,0,0,0,0,0,0,0,,None,112.65038646688,0,0,0,1415562,0,0,0,0,0,0,0,0,0,0,0,0,0
111.64383,0,0,0,0,0,0,0,0,,None,112.65110646688,0,0,0,0,0,0,0,0,0,1064204.6,0,0,0,0,0,0,0
111.643939,0,0,0,0,0,0,0,0,,None,112.65121546688,0,0,1248447.1,0,0,0,0,1051980.4,0,0,0,0,0,0,0,0,0
111.644943,0,0,0,0,0,0,0,0,,None,112.65221946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075060.6,0,0
111.645201,0,0,0,0,0,0,0,0,,None,112.65247746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060513.6,0
111.6455,0,0,0,0,0,0,0,0,,None,112.65277646688,0,0,0,0,0,0,1193908.3,0,0,0,0,0,0,0,0,0,0
111.646278,0,0,0,0,0,0,0,0,,None,112.65355446688,0,0,1073387.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.647101,0,0,0,0,0,0,0,0,,None,112.65437746688,0,0,0,1198753.9,0,0,0,0,0,0,0,0,0,0,0,0,0
111.647317,0,0,0,0,0,0,0,0,,None,112.65459346688,0,0,0,1088497.9,0,0,0,0,0,0,0,0,0,0,0,0,0
111.648007,0,0,0,0,0,0,0,0,,None,112.65528346688,0,0,0,0,0,0,0,1149876.3,0,0,0,0,0,0,0,0,0
111.649772,0,0,0,0,0,0,0,0,,None,112.65704846688,0,0,0,0,0,0,0,0,0,0,1079857.9,0,0,0,0,0,0
111.650691,0,0,0,0,0,0,0,0,,None,112.65796746688,0,0,0,0,0,0,0,1053420.1,0,0,0,0,0,0,0,0,0
111.651384,0,0,0,0,0,0,0,0,,None,112.65866046688,0,0,0,0,1061496.3,0,0,0,0,0,0,0,0,0,0,0,0
111.651824,0,0,0,0,0,0,0,0,,None,112.65910046688,0,0,0,0,0,0,0,0,0,1151632.3,0,0,0,0,0,0,0
111.652436,0,0,0,0,0,0,0,0,,None,112.65971246688,0,0,0,0,0,0,1052564,0,0,0,0,0,0,0,0,0,0
111.653219,0,0,0,0,0,0,0,0,,None,112.66049546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139212.3,0,0
111.6537,0,0,0,0,0,0,0,0,,None,112.66097646688,0,0,0,0,1071460.3,0,0,0,0,0,0,0,0,0,0,0,0
111.654194,0,0,0,0,0,0,0,0,,None,112.66147046688,0,0,0,0,0,0,0,0,0,0,0,0,1050154.1,0,0,0,0
111.654926,0,0,0,0,0,0,0,0,,None,112.66220246688,0,0,1089558.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.655188,0,0,0,0,0,0,0,0,,None,112.66246446688,0,0,0,0,0,0,0,1066203.9,0,0,0,0,0,0,0,0,0
111.655376,0,0,0,0,0,0,0,0,,None,112.66265246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049581.1,0
111.655573,0,0,0,0,0,0,0,0,,None,112.66284946688,0,0,0,0,0,0,0,0,0,0,0,1032038.3,0,0,0,0,0
111.658302,0,0,0,0,0,0,0,0,,None,112.66557846688,0,0,0,0,0,0,0,1071875.8,0,0,0,0,0,0,0,0,0
111.659479,0,0,0,0,0,0,0,0,,None,112.66675546688,0,0,0,1064289.3,0,0,0,0,0,0,0,0,0,0,0,0,0
111.660018,0,0,0,0,0,0,0,0,,None,112.66729446688,0,0,0,1034757.3,0,0,0,0,0,0,0,0,0,0,0,0,0
111.661493,0,0,0,0,0,0,0,0,,None,112.66876946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053892.9,0
111.661576,0,0,0,0,0,0,0,0,,None,112.66885246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081139.9,0,0
111.664185,0,0,0,0,0,0,0,0,,None,112.67146146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033079.8,0,0
111.664513,0,0,0,0,0,0,0,0,,None,112.67178946688,0,0,0,0,0,0,0,1474357.5,0,0,0,0,0,0,0,0,0
111.665674,0,0,0,0,0,0,0,0,,None,112.67295046688,0,0,0,0,0,0,0,0,0,0,0,0,1138985.6,0,0,0,0
111.667618,0,0,0,0,0,0,0,0,,None,112.67489446688,0,0,0,0,0,0,1079555.3,0,0,0,0,0,0,0,0,0,0
111.667754,0,0,0,0,0,0,0,0,,None,112.67503046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449480
111.669855,0,0,0,0,0,0,0,0,,None,112.67713146688,0,0,0,1115460.9,0,0,0,0,0,0,0,0,0,0,0,0,0
111.6700165,0,0,0,0,0,0,0,0,,None,112.67729296688,0,0,0,0,0,0,0,1051451.3,0,0,1113085,0,0,0,0,0,0
111.670315,0,0,0,0,0,0,0,0,,None,112.67759146688,0,0,0,0,0,1107654.4,0,0,0,0,0,0,0,0,0,0,0
111.670405,0,0,0,0,0,0,0,0,,None,112.67768146688,0,0,0,0,0,0,0,0,0,0,0,1269733.6,0,0,0,0,0
111.671491,0,0,0,0,0,0,0,0,,None,112.67876746688,0,0,0,0,0,1161870.4,0,0,0,0,0,0,0,0,0,0,0
111.671694,0,0,0,0,0,0,0,0,,None,112.67897046688,0,0,1124710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.673201,0,0,0,0,0,0,0,0,,None,112.68047746688,0,0,0,1102044.8,0,0,0,0,0,0,0,0,0,0,0,0,0
111.673336,0,0,0,0,0,0,0,0,,None,112.68061246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058308.3,0
111.674962,0,0,0,0,0,0,0,0,,None,112.68223846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045379.3,0,0
111.676347,0,0,0,0,0,0,0,0,,None,112.68362346688,0,0,0,0,0,0,0,0,0,0,0,1252273.3,0,0,0,0,0
111.676902,0,0,0,0,0,0,0,0,,None,112.68417846688,0,0,1096865.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.67775,0,0,0,0,0,0,0,0,,None,112.68502646688,0,0,0,0,0,0,0,0,1370160.1,0,0,0,0,0,0,0,0
111.677966,0,0,0,0,0,0,0,0,,None,112.68524246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149356.1,0
111.680885,0,0,0,0,0,0,0,0,,None,112.68816146688,0,0,0,0,0,0,1508034.8,0,0,0,0,0,0,0,0,0,0
111.682726,0,0,0,0,0,0,0,0,,None,112.69000246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249059.9,0
111.684019,0,0,0,0,0,0,0,0,,None,112.69129546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190791.3
111.6848,0,0,0,0,0,0,0,0,,None,112.69207646688,0,0,1083753.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.684901333333,0,0,0,0,0,0,0,0,,None,112.692177800213,0,0,0,0,0,0,1037074.6,0,0,0,0,0,0,1045419.5,1222982.9,0,0
111.684992,0,0,0,0,0,0,0,0,,None,112.69226846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126887.8,0
111.685363,0,0,0,0,0,0,0,0,,None,112.69263946688,0,0,0,0,0,0,0,0,0,0,1159806.4,0,0,0,0,0,0
111.68565,0,0,0,0,0,0,0,0,,None,112.69292646688,0,0,0,0,1051282.9,0,0,0,0,0,0,0,0,0,0,0,0
111.688156,0,0,0,0,0,0,0,0,,None,112.69543246688,0,0,0,0,0,0,0,0,0,0,0,1100112.8,0,0,0,0,0
111.689162,0,0,0,0,0,0,0,0,,None,112.69643846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143142.6,0,0
111.690487,0,0,0,0,0,0,0,0,,None,112.69776346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114707
111.690932,0,0,0,0,0,0,0,0,,None,112.69820846688,0,0,0,0,0,1145153.5,0,0,0,0,0,0,0,0,0,0,0
111.691194,0,0,0,0,0,0,0,0,,None,112.69847046688,0,0,0,0,0,0,0,0,0,0,0,1045648.6,0,0,0,0,0
111.6919,0,0,0,0,0,0,0,0,,None,112.69917646688,0,0,0,0,0,0,0,0,0,1117862.6,0,0,0,0,0,0,0
111.692091,0,0,0,0,0,0,0,0,,None,112.69936746688,0,0,0,0,0,0,0,1268706.3,0,0,0,0,0,0,0,0,0
111.692729,0,0,0,0,0,0,0,0,,None,112.70000546688,0,0,0,1063343.9,0,0,0,0,0,0,0,0,0,0,0,0,0
111.694864,0,0,0,0,0,0,0,0,,None,112.70214046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079796.8
111.695427,0,0,0,0,0,0,0,0,,None,112.70270346688,0,0,0,0,0,0,0,0,0,1266762.4,0,0,0,0,0,0,0
111.695902,0,0,0,0,0,0,0,0,,None,112.70317846688,0,0,0,0,0,0,0,0,0,1080882.4,0,0,0,0,0,0,0
111.6961775,0,0,0,0,0,0,0,0,,None,112.70345396688,0,0,0,0,0,0,0,0,0,0,1092675.9,0,0,0,0,1056803.3,0
111.697763,0,0,0,0,0,0,0,0,,None,112.70503946688,0,0,0,1040385.7,0,0,0,1366674,0,0,0,0,0,0,0,0,0
111.698367,0,0,0,0,0,0,0,0,,None,112.70564346688,0,0,0,0,0,0,0,0,0,1040166.3,0,0,0,0,0,0,0
111.698815,0,0,0,0,0,0,0,0,,None,112.70609146688,0,0,0,0,0,0,0,1057914,0,0,0,0,0,0,0,0,0
111.69888,0,0,0,0,0,0,0,0,,None,112.70615646688,0,0,0,0,0,0,0,0,0,1142870.3,0,0,0,0,0,0,0
111.699769,0,0,0,0,0,0,0,0,,None,112.70704546688,0,0,0,0,0,1149593,0,0,0,0,0,0,0,0,0,0,0
111.700666,0,0,0,0,0,0,0,0,,None,112.70794246688,0,0,0,0,0,0,0,0,1240687.1,0,0,0,0,0,0,0,0
111.700834,0,0,0,0,0,0,0,0,,None,112.70811046688,0,0,0,0,0,0,0,0,0,0,0,1065840.3,0,0,0,0,0
111.703678,0,0,0,0,0,0,0,0,,None,112.71095446688,0,0,0,0,0,0,0,0,0,1138118,0,0,0,0,0,0,0
111.704518,0,0,0,0,0,0,0,0,,None,112.71179446688,0,0,0,0,0,0,0,0,0,0,1247947.5,0,0,0,0,0,0
111.705105,0,0,0,0,0,0,0,0,,None,112.71238146688,0,0,0,0,0,0,0,0,0,0,0,1107996,0,0,0,0,0
111.705968,0,0,0,0,0,0,0,0,,None,112.71324446688,0,0,0,0,0,0,0,0,1161474.9,0,0,0,0,0,0,0,0
111.706925,0,0,0,0,0,0,0,0,,None,112.71420146688,0,0,0,0,0,1136224.8,0,0,0,0,0,0,0,0,0,0,0
111.708484,0,0,0,0,0,0,0,0,,None,112.71576046688,0,0,0,0,0,0,0,0,0,0,1113099.4,0,0,0,0,0,0
111.708589,0,0,0,0,0,0,0,0,,None,112.71586546688,0,0,0,1045375.3,0,0,0,0,0,0,0,0,0,0,0,0,0
111.710002,0,0,0,0,0,0,0,0,,None,112.71727846688,0,0,0,1210351.3,0,0,0,0,0,0,0,0,0,0,0,0,0
111.711011,0,0,0,0,0,0,0,0,,None,112.71828746688,0,0,0,1314735.1,0,0,0,0,0,0,0,0,0,0,0,0,0
111.711991,0,0,0,0,0,0,0,0,,None,112.71926746688,0,0,0,0,1068393.8,0,0,1124721.4,0,0,0,0,0,0,0,0,0
111.714093,0,0,0,0,0,0,0,0,,None,112.72136946688,0,0,0,0,1154777.6,0,0,0,0,0,0,0,0,0,0,0,1274198
111.714628,0,0,0,0,0,0,0,0,,None,112.72190446688,0,0,0,1190119,0,0,0,0,0,0,0,0,0,0,0,0,0
111.71532,0,0,0,0,0,0,0,0,,None,112.72259646688,0,0,0,0,1051029.6,0,0,0,0,0,0,0,0,0,0,0,0
111.716645,0,0,0,0,0,0,0,0,,None,112.72392146688,0,0,0,0,1077289.5,0,0,0,0,0,0,0,0,0,0,0,0
111.720411,0,0,0,0,0,0,0,0,,None,112.72768746688,0,0,0,0,0,0,1031845.1,0,0,0,0,0,0,0,0,0,0
111.720808,0,0,0,0,0,0,0,0,,None,112.72808446688,0,0,1053700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.721938,0,0,0,0,0,0,0,0,,None,112.72921446688,0,0,0,0,0,0,0,0,0,0,0,0,0,1194465.9,0,0,0
111.72534,0,0,0,0,0,0,0,0,,None,112.73261646688,0,0,0,0,0,0,0,0,1144338,0,0,0,0,0,0,0,0
111.725436,0,0,0,0,0,0,0,0,,None,112.73271246688,0,0,0,0,0,0,0,1047256.9,0,0,0,0,0,0,0,0,0
111.725692,0,0,0,0,0,0,0,0,,None,112.73296846688,0,0,1144295.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.726413,0,0,0,0,0,0,0,0,,None,112.73368946688,0,0,0,0,0,0,1257160.8,0,0,0,0,0,0,0,0,0,0
111.726554,0,0,0,0,0,0,0,0,,None,112.73383046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229281.5
111.728703,0,0,0,0,0,0,0,0,,None,112.73597946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069149.8,0
111.728945,0,0,0,0,0,0,0,0,,None,112.73622146688,0,0,0,0,0,1343703.8,0,0,0,0,0,0,0,0,0,0,0
111.730953,0,0,0,0,0,0,0,0,,None,112.73822946688,0,0,0,0,0,0,1026008.6,0,0,0,0,0,0,0,0,0,0
111.731829,0,0,0,0,0,0,0,0,,None,112.73910546688,0,0,0,0,0,0,1095884.5,0,0,0,0,0,0,0,0,0,0
111.732023,0,0,0,0,0,0,0,0,,None,112.73929946688,0,0,1125947.5,0,0,0,0,0,0,0,1119114.4,0,0,0,0,0,0
111.732139,0,0,0,0,0,0,0,0,,None,112.73941546688,0,0,0,1051901.3,0,0,0,0,0,0,0,0,0,0,0,0,0
111.732408,0,0,0,0,0,0,0,0,,None,112.73968446688,0,0,0,0,0,0,0,0,0,1099188.9,0,0,0,0,0,0,0
111.733586,0,0,0,0,0,0,0,0,,None,112.74086246688,0,0,0,0,0,1173415.5,0,0,0,0,0,0,0,0,0,0,0
111.735428,0,0,0,0,0,0,0,0,,None,112.74270446688,0,0,0,0,1030596.8,0,0,0,0,0,0,0,0,0,0,0,0
111.738297,0,0,0,0,0,0,0,0,,None,112.74557346688,0,0,0,0,1065560.6,0,0,0,0,0,0,0,0,0,0,0,0
111.739407,0,0,0,0,0,0,0,0,,None,112.74668346688,0,0,0,0,1257200.6,0,0,0,0,0,0,0,0,0,0,0,0
111.743792,0,0,0,0,0,0,0,0,,None,112.75106846688,0,0,0,0,0,0,0,1029872.1,0,0,0,0,0,0,0,0,0
111.743992,0,0,0,0,0,0,0,0,,None,112.75126846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217984.8
111.744185,0,0,0,0,0,0,0,0,,None,112.75146146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129940.4,0,0
111.744436,0,0,0,0,0,0,0,0,,None,112.75171246688,0,0,0,0,0,0,0,0,0,0,1026769.9,0,0,0,0,0,0
111.745326,0,0,0,0,0,0,0,0,,None,112.75260246688,0,0,1236243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.745728,0,0,0,0,0,0,0,0,,None,112.75300446688,0,0,0,0,0,0,0,1062916,0,0,0,0,0,0,0,0,0
111.74657,0,0,0,0,0,0,0,0,,None,112.75384646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238616.6
111.747469,0,0,0,0,0,0,0,0,,None,112.75474546688,0,0,0,0,0,0,0,1076075.9,0,0,0,0,0,0,0,0,0
111.747823,0,0,0,0,0,0,0,0,,None,112.75509946688,0,0,0,0,0,0,0,0,0,1042724.2,0,0,0,0,0,0,0
111.748523,0,0,0,0,0,0,0,0,,None,112.75579946688,0,0,0,0,0,0,0,1070131.9,0,0,0,0,0,0,0,0,0
111.749909,0,0,0,0,0,0,0,0,,None,112.75718546688,0,0,1043874.8,0,0,0,0,0,0,0,0,0,0,0,1098596.1,0,0
111.750525,0,0,0,0,0,0,0,0,,None,112.75780146688,0,0,0,0,0,0,0,0,0,1352132,0,0,0,0,0,0,0
111.751782,0,0,0,0,0,0,0,0,,None,112.75905846688,0,0,0,0,0,0,0,0,0,0,1036677.6,0,0,0,0,0,0
111.752232,0,0,0,0,0,0,0,0,,None,112.75950846688,0,0,0,1277309.5,0,0,0,0,0,0,0,0,0,0,0,0,0
111.752932,0,0,0,0,0,0,0,0,,None,112.76020846688,0,0,0,0,0,0,0,1224715.6,0,0,0,0,0,0,0,0,0
111.753104,0,0,0,0,0,0,0,0,,None,112.76038046688,0,0,1138890.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.75371,0,0,0,0,0,0,0,0,,None,112.76098646688,0,0,0,0,0,0,1189715.6,0,0,0,0,0,0,0,0,0,0
111.754053,0,0,0,0,0,0,0,0,,None,112.76132946688,0,0,0,0,1035932,0,0,0,0,0,0,0,0,0,0,0,0
111.755265,0,0,0,0,0,0,0,0,,None,112.76254146688,0,0,0,0,0,1083058.5,0,0,0,0,0,0,0,0,0,0,0
111.75584,0,0,0,0,0,0,0,0,,None,112.76311646688,0,0,0,0,1068799.9,0,0,0,0,0,0,0,0,0,0,0,0
111.757747,0,0,0,0,0,0,0,0,,None,112.76502346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077375.8,0,0
111.758416,0,0,0,0,0,0,0,0,,None,112.76569246688,0,0,1223414.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.75963,0,0,0,0,0,0,0,0,,None,112.76690646688,0,0,0,0,0,0,1258703.4,0,0,0,0,0,0,0,0,0,0
111.760045,0,0,0,0,0,0,0,0,,None,112.76732146688,0,0,0,0,0,0,0,0,0,0,1141197.3,0,0,0,0,0,0
111.761029,0,0,0,0,0,0,0,0,,None,112.76830546688,0,0,1059422.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.763739,0,0,0,0,0,0,0,0,,None,112.77101546688,0,0,1069330.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.764285,0,0,0,0,0,0,0,0,,None,112.77156146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153731.9
111.764522,0,0,0,0,0,0,0,0,,None,112.77179846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139995.5,0,0
111.765269,0,0,0,0,0,0,0,0,,None,112.77254546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164623.5,0,0
111.765404,0,0,0,0,0,0,0,0,,None,112.77268046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035223.8
